"[A]자치구별","자치구별","[B]감염병별","감염병별","[C]성별","성별","[Item]항목","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년",
"001","서울시","003003","C형간염","001002002","여","T001","법정감염병 발생현황","건","","","","1","1",
"001","서울시","003004","말라리아","001001","발생","T001","법정감염병 발생현황","건","57","40","60","94","99",
"001","서울시","003004","말라리아","001001001","남","T001","법정감염병 발생현황","건","","","","72","79",
"001","서울시","003004","말라리아","001001002","여","T001","법정감염병 발생현황","건","","","","22","20",
"001","서울시","003004","말라리아","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003004","말라리아","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003004","말라리아","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003005","레지오넬라증","001001","발생","T001","법정감염병 발생현황","건","106","67","66","108","94",
"001","서울시","003005","레지오넬라증","001001001","남","T001","법정감염병 발생현황","건","","","","79","68",
"001","서울시","003005","레지오넬라증","001001002","여","T001","법정감염병 발생현황","건","","","","29","26",
"001","서울시","003005","레지오넬라증","001002","사망","T001","법정감염병 발생현황","건","5","1","3","3","4",
"001","서울시","003005","레지오넬라증","001002001","남","T001","법정감염병 발생현황","건","","","","1","3",
"001","서울시","003005","레지오넬라증","001002002","여","T001","법정감염병 발생현황","건","","","","2","1",
"001","서울시","003006","비브리오패혈증","001001","발생","T001","법정감염병 발생현황","건","11","5","3","9","9",
"001","서울시","003006","비브리오패혈증","001001001","남","T001","법정감염병 발생현황","건","","","","8","8",
"001","서울시","003006","비브리오패혈증","001001002","여","T001","법정감염병 발생현황","건","","","","1","1",
"001","서울시","003006","비브리오패혈증","001002","사망","T001","법정감염병 발생현황","건","3","2","1","5","5",
"001","서울시","003006","비브리오패혈증","001002001","남","T001","법정감염병 발생현황","건","","","","4","5",
"001","서울시","003006","비브리오패혈증","001002002","여","T001","법정감염병 발생현황","건","","","","1","-",
"001","서울시","003021","발진티푸스","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003021","발진티푸스","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003021","발진티푸스","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003021","발진티푸스","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003021","발진티푸스","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003021","발진티푸스","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003018","발진열","001001","발생","T001","법정감염병 발생현황","건","-","-","1","1","6",
"001","서울시","003018","발진열","001001001","남","T001","법정감염병 발생현황","건","","","","-","2",
"001","서울시","003018","발진열","001001002","여","T001","법정감염병 발생현황","건","","","","1","4",
"001","서울시","003018","발진열","001002","사망","T001","법정감염병 발생현황","건","-","-","1","-","-",
"001","서울시","003018","발진열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003018","발진열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003007","쯔쯔가무시증","001001","발생","T001","법정감염병 발생현황","건","97","119","149","140","160",
"001","서울시","003007","쯔쯔가무시증","001001001","남","T001","법정감염병 발생현황","건","","","","60","81",
"001","서울시","003007","쯔쯔가무시증","001001002","여","T001","법정감염병 발생현황","건","","","","80","79",
"001","서울시","003007","쯔쯔가무시증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","1","-",
"001","서울시","003007","쯔쯔가무시증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003007","쯔쯔가무시증","001002002","여","T001","법정감염병 발생현황","건","","","","1","-",
"001","서울시","003008","렙토스피라증","001001","발생","T001","법정감염병 발생현황","건","6","7","2","-","4",
"001","서울시","003008","렙토스피라증","001001001","남","T001","법정감염병 발생현황","건","","","","-","2",
"001","서울시","003008","렙토스피라증","001001002","여","T001","법정감염병 발생현황","건","","","","-","2",
"001","서울시","003008","렙토스피라증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003008","렙토스피라증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003008","렙토스피라증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003009","브루셀라증","001001","발생","T001","법정감염병 발생현황","건","1","-","-","-","-",
"001","서울시","003009","브루셀라증","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003009","브루셀라증","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003009","브루셀라증","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003009","브루셀라증","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003009","브루셀라증","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003022","공수병","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003022","공수병","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003022","공수병","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003022","공수병","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003022","공수병","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003022","공수병","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003010","신증후군출혈열","001001","발생","T001","법정감염병 발생현황","건","7","8","7","4","9",
"001","서울시","003010","신증후군출혈열","001001001","남","T001","법정감염병 발생현황","건","","","","3","7",
"001","서울시","003010","신증후군출혈열","001001002","여","T001","법정감염병 발생현황","건","","","","1","2",
"001","서울시","003010","신증후군출혈열","001002","사망","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003010","신증후군출혈열","001002001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003010","신증후군출혈열","001002002","여","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001001","발생","T001","법정감염병 발생현황","건","18","15","14","11","16",
"001","서울시","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001001001","남","T001","법정감염병 발생현황","건","","","","4","9",
"001","서울시","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001001002","여","T001","법정감염병 발생현황","건","","","","7","7",
"001","서울시","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001002","사망","T001","법정감염병 발생현황","건","2","-","4","1","2",
"001","서울시","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001002001","남","T001","법정감염병 발생현황","건","","","","-","1",
"001","서울시","003011","크로이츠펠트-야콥병 및 변종크로이츠펠트-야콥병","001002002","여","T001","법정감염병 발생현황","건","","","","1","1",
"001","서울시","003023","황열","001001","발생","T001","법정감염병 발생현황","건","-","-","-","-","-",
"001","서울시","003023","황열","001001001","남","T001","법정감염병 발생현황","건","","","","-","-",
"001","서울시","003023","황열","001001002","여","T001","법정감염병 발생현황","건","","","","-","-",
